Herb Name,Parts Used in Treatment,Disease,Symptoms/Condition,Therapeutic Uses,Formulation,Dosage (mg),Administration Guidelines,Pharmacological Property,Side Effects,Prakriti,Dosha
Haritaki,Leaf,Liver Disorders,Skin Rashes,Antioxidant,Juice,801,Take before sleep,Antibacterial,Stomach Upset,Vata-Pitta,Kapha
Manjistha,Fruit,Hypertension,High Blood Pressure,Anti-inflammatory,Powder,983,Take with warm water,Antibacterial,None,Pitta,Vata
Guggul,Bark,Mental Stress,Skin Rashes,Digestive Aid,Juice,876,Take twice daily,Anti-inflammatory,Stomach Upset,Vata-Pitta,Vata
Brahmi,Bark,Hypertension,Fever,Detoxification,Churna,975,Take twice daily,Anti-inflammatory,Headache,Vata,Pitta
Guggul,Root,Digestive Disorders,Fever,Detoxification,Tablets,339,Take with warm water,Hepatoprotective,Allergic Reaction,Vata-Pitta,Pitta
Amla,Leaf,Digestive Disorders,Breathing Difficulty,Anti-inflammatory,Extract,139,Take with warm water,Antipyretic,Mild Nausea,Pitta-Kapha,Kapha
Shatavari,Flower,Skin Diseases,High Blood Pressure,Anti-inflammatory,Oil,370,Mix with honey,Analgesic,None,Tridosha,Pitta
Brahmi,Leaf,Respiratory Issues,Skin Rashes,Immune Booster,Extract,943,Take twice daily,Antifungal,Mild Nausea,Kapha,Pitta
Haritaki,Flower,Mental Stress,Anxiety,Anti-inflammatory,Powder,400,Take twice daily,Hypoglycemic,Stomach Upset,Vata-Kapha,Pitta
Manjistha,Leaf,Liver Disorders,Anxiety,Anti-inflammatory,Churna,275,Take with warm water,Antibacterial,None,Vata-Pitta,Vata
Brahmi,Leaf,Liver Disorders,Skin Rashes,Anti-hypertensive,Capsules,245,Take before sleep,Antiviral,Diarrhea,Vata-Pitta,Kapha
Amla,Flower,Inflammation,Stress,Immune Booster,Extract,381,Take before sleep,Analgesic,Mild Nausea,Kapha,Kapha
Haritaki,Bark,Mental Stress,Anxiety,Anti-hypertensive,Capsules,197,Take on an empty stomach,Adaptogenic,Stomach Upset,Tridosha,Kapha
Brahmi,Leaf,Diabetes,Skin Rashes,Anti-hypertensive,Juice,103,Consume after meals,Antibacterial,Drowsiness,Vata,Pitta
Tulsi,Bark,Liver Disorders,Headache,Antiseptic,Juice,149,Take twice daily,Antipyretic,Headache,Tridosha,Pitta
Brahmi,Seed,Mental Stress,Breathing Difficulty,Antioxidant,Tablets,903,Mix with honey,Anti-hypertensive,Headache,Vata-Pitta,Vata
Amla,Flower,Diabetes,Indigestion,Anti-inflammatory,Decoction,723,Take before sleep,Anti-inflammatory,Headache,Kapha,Pitta
Manjistha,Leaf,Inflammation,Skin Rashes,Anti-hypertensive,Churna,291,Consume after meals,Antifungal,Drowsiness,Vata,Pitta
Haritaki,Seed,Hypertension,Inflammation,Antiseptic,Powder,103,Consume after meals,Antipyretic,None,Pitta,Vata
Brahmi,Leaf,Digestive Disorders,Joint Pain,Detoxification,Decoction,774,Take twice daily,Antibacterial,None,Kapha,Kapha
Shatavari,Flower,Digestive Disorders,Fatigue,Adaptogen,Churna,181,Take with warm water,Antipyretic,Drowsiness,Vata,Kapha
Brahmi,Leaf,Respiratory Issues,Cough,Anti-hypertensive,Powder,459,Apply externally,Anti-inflammatory,Diarrhea,Vata,Pitta
Brahmi,Fruit,Hypertension,Headache,Antiseptic,Capsules,568,Mix with honey,Hepatoprotective,Headache,Vata-Pitta,Vata
Shatavari,Flower,Inflammation,Breathing Difficulty,Detoxification,Churna,470,Consume after meals,Antiviral,None,Vata-Kapha,Vata
Ashwagandha,Fruit,Diabetes,Skin Rashes,Antiseptic,Churna,333,Apply externally,Antipyretic,Stomach Upset,Vata-Pitta,Vata
Haritaki,Seed,Digestive Disorders,Cough,Anti-hypertensive,Capsules,358,Take before sleep,Antibacterial,Headache,Vata,Pitta
Neem,Bark,Respiratory Issues,High Blood Pressure,Anti-inflammatory,Extract,938,Mix with honey,Antifungal,Stomach Upset,Tridosha,Vata
Manjistha,Seed,Digestive Disorders,Anxiety,Anti-inflammatory,Churna,422,Mix with honey,Hepatoprotective,Stomach Upset,Kapha,Kapha
Tulsi,Leaf,Respiratory Issues,Anxiety,Antiseptic,Powder,915,Take with warm water,Adaptogenic,Mild Nausea,Pitta,Kapha
Haritaki,Fruit,Hypertension,High Blood Pressure,Anti-inflammatory,Powder,110,Take before sleep,Anti-inflammatory,Diarrhea,Vata,Kapha
Triphala,Seed,Diabetes,Headache,Antiseptic,Capsules,398,Take twice daily,Anti-inflammatory,Allergic Reaction,Pitta-Kapha,Vata
Brahmi,Leaf,Diabetes,Fatigue,Immune Booster,Juice,196,Take before sleep,Anti-hypertensive,Allergic Reaction,Pitta,Kapha
Shatavari,Root,Skin Diseases,Joint Pain,Antiseptic,Churna,151,Take before sleep,Hypoglycemic,Allergic Reaction,Vata,Kapha
Guggul,Flower,Digestive Disorders,Stress,Anti-hypertensive,Decoction,677,Mix with honey,Antifungal,Headache,Pitta-Kapha,Vata
Haritaki,Flower,Mental Stress,Headache,Antiseptic,Tablets,444,Take on an empty stomach,Anti-inflammatory,None,Pitta-Kapha,Kapha
Triphala,Flower,Liver Disorders,Skin Rashes,Adaptogen,Juice,573,Take before sleep,Hypoglycemic,Headache,Vata,Vata
Guggul,Bark,Liver Disorders,Headache,Antiseptic,Extract,799,Take on an empty stomach,Antiviral,None,Vata-Pitta,Pitta
Manjistha,Root,Diabetes,Joint Pain,Antioxidant,Extract,638,Consume after meals,Antibacterial,Diarrhea,Kapha,Kapha
Tulsi,Bark,Mental Stress,Anxiety,Antiseptic,Extract,273,Take before sleep,Adaptogenic,Allergic Reaction,Pitta,Pitta
Shatavari,Root,Skin Diseases,Skin Rashes,Antiseptic,Tablets,179,Take twice daily,Anti-hypertensive,Drowsiness,Kapha,Vata
Manjistha,Fruit,Mental Stress,Breathing Difficulty,Antiseptic,Decoction,556,Mix with honey,Adaptogenic,Diarrhea,Kapha,Pitta
Brahmi,Leaf,Liver Disorders,Headache,Mental Calmness,Juice,601,Take on an empty stomach,Anti-inflammatory,None,Tridosha,Kapha
Guggul,Bark,Arthritis,Stress,Anti-inflammatory,Juice,507,Take on an empty stomach,Antibacterial,None,Kapha,Kapha
Guggul,Leaf,Hypertension,Fever,Mental Calmness,Capsules,252,Mix with honey,Anti-inflammatory,Headache,Pitta,Kapha
Tulsi,Seed,Skin Diseases,Skin Rashes,Adaptogen,Oil,280,Consume after meals,Antipyretic,None,Vata-Pitta,Pitta
Triphala,Leaf,Skin Diseases,Stress,Adaptogen,Oil,527,Take on an empty stomach,Antipyretic,Drowsiness,Vata-Kapha,Pitta
Haritaki,Bark,Inflammation,Fatigue,Antioxidant,Powder,598,Consume after meals,Hypoglycemic,Diarrhea,Vata-Pitta,Pitta
Tulsi,Fruit,Hypertension,Cough,Adaptogen,Capsules,292,Take before sleep,Adaptogenic,Mild Nausea,Vata-Kapha,Kapha
Brahmi,Fruit,Mental Stress,Headache,Detoxification,Churna,146,Mix with honey,Anti-inflammatory,Diarrhea,Vata-Pitta,Pitta
Haritaki,Seed,Liver Disorders,Fever,Adaptogen,Extract,680,Take before sleep,Anti-inflammatory,None,Vata-Pitta,Kapha
Amla,Flower,Liver Disorders,High Blood Pressure,Antioxidant,Capsules,895,Take twice daily,Antipyretic,Headache,Kapha,Vata
Brahmi,Fruit,Skin Diseases,Skin Rashes,Anti-hypertensive,Capsules,866,Mix with honey,Anti-hypertensive,Diarrhea,Vata,Pitta
Manjistha,Leaf,Digestive Disorders,High Blood Pressure,Detoxification,Juice,329,Take with warm water,Hepatoprotective,Allergic Reaction,Kapha,Kapha
Tulsi,Flower,Arthritis,Headache,Digestive Aid,Oil,565,Take before sleep,Antifungal,Stomach Upset,Pitta,Vata
Shatavari,Flower,Diabetes,Breathing Difficulty,Anti-inflammatory,Powder,140,Consume after meals,Antifungal,Diarrhea,Vata-Pitta,Vata
Neem,Fruit,Inflammation,Fever,Detoxification,Juice,231,Consume after meals,Anti-inflammatory,Mild Nausea,Vata-Pitta,Kapha
Ashwagandha,Flower,Liver Disorders,Fever,Anti-inflammatory,Tablets,433,Apply externally,Adaptogenic,Allergic Reaction,Tridosha,Vata
Shatavari,Root,Mental Stress,Skin Rashes,Antiseptic,Extract,654,Take twice daily,Antipyretic,Mild Nausea,Pitta,Vata
Tulsi,Flower,Hypertension,Breathing Difficulty,Anti-hypertensive,Extract,621,Take before sleep,Adaptogenic,Allergic Reaction,Pitta-Kapha,Vata
Tulsi,Seed,Arthritis,Stress,Digestive Aid,Capsules,866,Take twice daily,Antifungal,Drowsiness,Vata,Kapha
Brahmi,Bark,Respiratory Issues,Fever,Anti-inflammatory,Decoction,577,Apply externally,Hepatoprotective,None,Vata-Kapha,Kapha
Brahmi,Fruit,Mental Stress,Headache,Immune Booster,Powder,777,Consume after meals,Hypoglycemic,Headache,Vata-Kapha,Pitta
Haritaki,Root,Mental Stress,Fever,Anti-inflammatory,Extract,165,Apply externally,Antipyretic,Headache,Tridosha,Pitta
Ashwagandha,Bark,Mental Stress,Breathing Difficulty,Mental Calmness,Churna,243,Mix with honey,Antiviral,Allergic Reaction,Pitta,Vata
Brahmi,Root,Hypertension,Anxiety,Adaptogen,Oil,196,Take before sleep,Analgesic,Diarrhea,Kapha,Kapha
Ashwagandha,Flower,Respiratory Issues,Joint Pain,Digestive Aid,Powder,596,Consume after meals,Adaptogenic,Diarrhea,Pitta-Kapha,Pitta
Amla,Seed,Skin Diseases,Inflammation,Immune Booster,Capsules,542,Take with warm water,Antipyretic,None,Pitta-Kapha,Pitta
Triphala,Fruit,Hypertension,Joint Pain,Anti-inflammatory,Extract,116,Take twice daily,Antibacterial,Stomach Upset,Pitta,Vata
Guggul,Bark,Skin Diseases,Anxiety,Antiseptic,Capsules,262,Take before sleep,Anti-hypertensive,Mild Nausea,Pitta,Kapha
Triphala,Seed,Inflammation,Headache,Anti-inflammatory,Capsules,347,Apply externally,Adaptogenic,Drowsiness,Vata-Kapha,Pitta
Triphala,Flower,Respiratory Issues,Indigestion,Mental Calmness,Juice,429,Take with warm water,Antibacterial,Allergic Reaction,Pitta-Kapha,Pitta
Amla,Leaf,Respiratory Issues,Stress,Detoxification,Tablets,112,Consume after meals,Antifungal,Headache,Pitta-Kapha,Vata
Manjistha,Fruit,Skin Diseases,Breathing Difficulty,Adaptogen,Oil,328,Apply externally,Anti-hypertensive,Stomach Upset,Vata,Kapha
Amla,Leaf,Hypertension,Stress,Antiseptic,Tablets,487,Take before sleep,Antiviral,Stomach Upset,Vata-Pitta,Pitta
Tulsi,Root,Respiratory Issues,Stress,Antiseptic,Capsules,328,Take twice daily,Hepatoprotective,None,Vata,Vata
Haritaki,Bark,Skin Diseases,Fatigue,Digestive Aid,Extract,480,Take with warm water,Hypoglycemic,Mild Nausea,Vata-Pitta,Kapha
Manjistha,Flower,Diabetes,Stress,Anti-inflammatory,Juice,129,Mix with honey,Hypoglycemic,Headache,Kapha,Pitta
Amla,Flower,Skin Diseases,Inflammation,Anti-inflammatory,Capsules,337,Take before sleep,Antifungal,None,Pitta,Vata
Shatavari,Fruit,Respiratory Issues,Inflammation,Antiseptic,Extract,240,Apply externally,Adaptogenic,Stomach Upset,Vata-Pitta,Kapha
Haritaki,Fruit,Mental Stress,Breathing Difficulty,Immune Booster,Oil,617,Take twice daily,Antipyretic,Drowsiness,Vata,Kapha
Triphala,Fruit,Hypertension,Skin Rashes,Antioxidant,Juice,473,Consume after meals,Antiviral,Mild Nausea,Kapha,Kapha
Brahmi,Fruit,Arthritis,High Blood Pressure,Detoxification,Churna,974,Consume after meals,Adaptogenic,None,Vata-Kapha,Pitta
Shatavari,Root,Liver Disorders,Inflammation,Mental Calmness,Churna,178,Consume after meals,Antibacterial,Drowsiness,Vata,Kapha
Brahmi,Fruit,Inflammation,Cough,Detoxification,Decoction,920,Apply externally,Analgesic,None,Kapha,Pitta
Triphala,Leaf,Respiratory Issues,Fever,Digestive Aid,Capsules,206,Take twice daily,Hepatoprotective,None,Vata,Vata
Ashwagandha,Root,Diabetes,Headache,Anti-inflammatory,Capsules,137,Consume after meals,Analgesic,Allergic Reaction,Pitta,Pitta
Haritaki,Bark,Hypertension,Headache,Detoxification,Tablets,980,Take on an empty stomach,Antibacterial,Headache,Tridosha,Vata
Shatavari,Flower,Liver Disorders,Cough,Adaptogen,Juice,402,Take before sleep,Adaptogenic,None,Kapha,Pitta
Neem,Flower,Mental Stress,Fever,Anti-inflammatory,Oil,832,Take with warm water,Adaptogenic,Headache,Pitta,Kapha
Tulsi,Fruit,Digestive Disorders,Breathing Difficulty,Mental Calmness,Oil,973,Consume after meals,Antifungal,None,Tridosha,Pitta
Amla,Root,Skin Diseases,Cough,Anti-hypertensive,Powder,980,Consume after meals,Hepatoprotective,Diarrhea,Tridosha,Kapha
Manjistha,Flower,Skin Diseases,Skin Rashes,Adaptogen,Decoction,944,Consume after meals,Analgesic,Allergic Reaction,Vata-Kapha,Pitta
Neem,Bark,Skin Diseases,Inflammation,Immune Booster,Juice,292,Take before sleep,Antibacterial,Allergic Reaction,Tridosha,Kapha
Neem,Leaf,Diabetes,Fatigue,Antiseptic,Powder,891,Take with warm water,Antiviral,None,Vata-Pitta,Kapha
Tulsi,Bark,Diabetes,High Blood Pressure,Adaptogen,Juice,287,Take with warm water,Anti-hypertensive,Mild Nausea,Tridosha,Pitta
Neem,Leaf,Arthritis,Stress,Detoxification,Juice,765,Take with warm water,Antifungal,Drowsiness,Kapha,Pitta
Brahmi,Bark,Respiratory Issues,Stress,Antiseptic,Oil,391,Mix with honey,Anti-hypertensive,Headache,Pitta,Kapha
Manjistha,Leaf,Diabetes,High Blood Pressure,Adaptogen,Churna,724,Take before sleep,Hypoglycemic,Mild Nausea,Vata-Kapha,Vata
Guggul,Seed,Digestive Disorders,Indigestion,Antioxidant,Oil,151,Take before sleep,Hepatoprotective,Diarrhea,Kapha,Pitta
Ashwagandha,Fruit,Respiratory Issues,Fever,Anti-inflammatory,Extract,487,Take with warm water,Antipyretic,Diarrhea,Vata-Pitta,Vata
Amla,Leaf,Digestive Disorders,Fatigue,Digestive Aid,Tablets,700,Apply externally,Antipyretic,Drowsiness,Vata-Kapha,Pitta
Amla,Fruit,Diabetes,Stress,Anti-inflammatory,Powder,511,Consume after meals,Antiviral,Drowsiness,Vata-Pitta,Vata
Haritaki,Root,Liver Disorders,Stress,Anti-hypertensive,Juice,918,Take on an empty stomach,Antiviral,Mild Nausea,Kapha,Vata
Amla,Leaf,Mental Stress,Headache,Mental Calmness,Churna,929,Mix with honey,Adaptogenic,None,Pitta,Kapha
Neem,Root,Digestive Disorders,Breathing Difficulty,Digestive Aid,Powder,606,Mix with honey,Analgesic,Stomach Upset,Kapha,Pitta
Amla,Flower,Respiratory Issues,Skin Rashes,Antiseptic,Extract,174,Take with warm water,Antibacterial,Stomach Upset,Pitta,Vata
Manjistha,Bark,Skin Diseases,Fatigue,Antiseptic,Juice,330,Take with warm water,Hepatoprotective,Mild Nausea,Pitta-Kapha,Pitta
Tulsi,Leaf,Hypertension,Stress,Anti-inflammatory,Tablets,106,Take on an empty stomach,Adaptogenic,Mild Nausea,Kapha,Pitta
Tulsi,Root,Skin Diseases,Fatigue,Immune Booster,Juice,653,Consume after meals,Analgesic,Mild Nausea,Kapha,Kapha
Neem,Flower,Liver Disorders,Anxiety,Digestive Aid,Extract,741,Take with warm water,Anti-hypertensive,Headache,Vata-Pitta,Vata
Neem,Root,Skin Diseases,Fatigue,Anti-hypertensive,Oil,194,Take with warm water,Antipyretic,Diarrhea,Vata-Kapha,Vata
Manjistha,Root,Mental Stress,Joint Pain,Anti-inflammatory,Extract,882,Mix with honey,Adaptogenic,Allergic Reaction,Kapha,Kapha
Manjistha,Bark,Hypertension,Breathing Difficulty,Antiseptic,Capsules,519,Take with warm water,Adaptogenic,Mild Nausea,Vata-Pitta,Vata
Ashwagandha,Leaf,Inflammation,Skin Rashes,Immune Booster,Tablets,827,Take before sleep,Anti-inflammatory,Diarrhea,Vata-Kapha,Vata
Guggul,Flower,Respiratory Issues,Inflammation,Antiseptic,Decoction,275,Take on an empty stomach,Hepatoprotective,None,Pitta,Vata
Ashwagandha,Seed,Liver Disorders,Headache,Antiseptic,Churna,862,Apply externally,Anti-hypertensive,Stomach Upset,Pitta,Pitta
Brahmi,Seed,Skin Diseases,Joint Pain,Mental Calmness,Decoction,978,Apply externally,Antifungal,Stomach Upset,Vata-Kapha,Kapha
Ashwagandha,Leaf,Respiratory Issues,Stress,Antiseptic,Juice,791,Take before sleep,Hypoglycemic,None,Vata,Vata
Ashwagandha,Seed,Mental Stress,Fever,Digestive Aid,Churna,286,Take with warm water,Antibacterial,Headache,Vata,Vata
Haritaki,Fruit,Diabetes,Indigestion,Antiseptic,Churna,101,Mix with honey,Antiviral,Headache,Vata-Kapha,Vata
Manjistha,Leaf,Arthritis,Skin Rashes,Anti-hypertensive,Capsules,656,Apply externally,Antiviral,Mild Nausea,Pitta,Kapha
Haritaki,Seed,Diabetes,Indigestion,Anti-inflammatory,Churna,996,Take on an empty stomach,Hypoglycemic,Drowsiness,Pitta-Kapha,Pitta
Neem,Fruit,Diabetes,High Blood Pressure,Detoxification,Decoction,951,Take with warm water,Analgesic,Drowsiness,Pitta-Kapha,Kapha
Guggul,Root,Arthritis,Headache,Adaptogen,Churna,751,Apply externally,Antipyretic,Mild Nausea,Pitta-Kapha,Kapha
Triphala,Root,Mental Stress,Skin Rashes,Immune Booster,Decoction,199,Apply externally,Antipyretic,Headache,Pitta,Kapha
Amla,Bark,Arthritis,Cough,Detoxification,Extract,370,Take before sleep,Antipyretic,Stomach Upset,Tridosha,Vata
Tulsi,Bark,Skin Diseases,Anxiety,Detoxification,Capsules,864,Take on an empty stomach,Anti-hypertensive,None,Vata-Pitta,Vata
Ashwagandha,Leaf,Skin Diseases,Skin Rashes,Antiseptic,Powder,120,Take with warm water,Hypoglycemic,Allergic Reaction,Pitta-Kapha,Kapha
Guggul,Fruit,Diabetes,Anxiety,Detoxification,Oil,801,Take before sleep,Antifungal,Diarrhea,Pitta,Kapha
Brahmi,Fruit,Mental Stress,Anxiety,Detoxification,Churna,690,Take on an empty stomach,Antipyretic,Drowsiness,Vata-Pitta,Kapha
Neem,Flower,Skin Diseases,Skin Rashes,Detoxification,Tablets,172,Take with warm water,Hepatoprotective,Allergic Reaction,Tridosha,Kapha
Brahmi,Flower,Mental Stress,Inflammation,Anti-hypertensive,Oil,996,Take twice daily,Antiviral,Headache,Pitta-Kapha,Pitta
Tulsi,Bark,Arthritis,Stress,Anti-inflammatory,Churna,182,Consume after meals,Hypoglycemic,Stomach Upset,Tridosha,Kapha
Triphala,Seed,Inflammation,Breathing Difficulty,Mental Calmness,Decoction,665,Take twice daily,Antipyretic,Allergic Reaction,Vata-Pitta,Pitta
Amla,Leaf,Respiratory Issues,High Blood Pressure,Anti-hypertensive,Oil,799,Take with warm water,Hypoglycemic,Diarrhea,Pitta-Kapha,Vata
Ashwagandha,Root,Mental Stress,Joint Pain,Anti-hypertensive,Decoction,588,Take on an empty stomach,Antifungal,Diarrhea,Kapha,Vata
Triphala,Bark,Skin Diseases,Fatigue,Immune Booster,Decoction,883,Consume after meals,Antipyretic,Allergic Reaction,Tridosha,Pitta
Neem,Leaf,Hypertension,Breathing Difficulty,Anti-inflammatory,Extract,736,Consume after meals,Anti-hypertensive,Stomach Upset,Vata-Kapha,Pitta
Guggul,Flower,Inflammation,Headache,Adaptogen,Tablets,133,Take twice daily,Anti-inflammatory,Diarrhea,Tridosha,Pitta
Haritaki,Seed,Digestive Disorders,Anxiety,Anti-hypertensive,Decoction,580,Apply externally,Antipyretic,Allergic Reaction,Pitta-Kapha,Pitta
Brahmi,Seed,Mental Stress,Inflammation,Adaptogen,Decoction,637,Take before sleep,Antibacterial,Mild Nausea,Vata-Pitta,Kapha
Ashwagandha,Seed,Skin Diseases,Joint Pain,Antioxidant,Juice,267,Apply externally,Anti-inflammatory,Diarrhea,Pitta,Vata
Shatavari,Root,Diabetes,Stress,Antioxidant,Tablets,884,Take twice daily,Adaptogenic,Stomach Upset,Pitta-Kapha,Kapha
Amla,Root,Inflammation,Stress,Adaptogen,Tablets,446,Apply externally,Anti-hypertensive,Drowsiness,Kapha,Vata
Ashwagandha,Flower,Respiratory Issues,Fatigue,Mental Calmness,Decoction,600,Consume after meals,Adaptogenic,Stomach Upset,Kapha,Vata
Shatavari,Bark,Skin Diseases,High Blood Pressure,Digestive Aid,Extract,588,Take on an empty stomach,Hypoglycemic,Stomach Upset,Vata-Pitta,Pitta
Tulsi,Root,Liver Disorders,Anxiety,Adaptogen,Extract,524,Take twice daily,Analgesic,Diarrhea,Pitta-Kapha,Kapha
Ashwagandha,Leaf,Skin Diseases,Headache,Anti-inflammatory,Powder,542,Take with warm water,Analgesic,Drowsiness,Kapha,Kapha
Guggul,Bark,Arthritis,Cough,Antioxidant,Capsules,275,Take on an empty stomach,Adaptogenic,Mild Nausea,Pitta-Kapha,Vata
Triphala,Flower,Respiratory Issues,Joint Pain,Detoxification,Extract,222,Apply externally,Antifungal,Drowsiness,Kapha,Vata
Ashwagandha,Flower,Hypertension,Anxiety,Mental Calmness,Churna,343,Consume after meals,Analgesic,None,Vata,Vata
Shatavari,Seed,Mental Stress,Indigestion,Detoxification,Juice,780,Take before sleep,Antifungal,None,Vata-Pitta,Vata
Shatavari,Fruit,Mental Stress,Stress,Anti-hypertensive,Tablets,395,Take on an empty stomach,Anti-inflammatory,Stomach Upset,Vata,Kapha
Triphala,Seed,Diabetes,Breathing Difficulty,Antioxidant,Churna,673,Take on an empty stomach,Adaptogenic,Mild Nausea,Vata-Kapha,Kapha
Ashwagandha,Root,Respiratory Issues,Anxiety,Immune Booster,Powder,725,Mix with honey,Antiviral,Headache,Tridosha,Vata
Triphala,Seed,Skin Diseases,Stress,Detoxification,Oil,586,Take on an empty stomach,Hepatoprotective,None,Vata-Kapha,Vata
Shatavari,Flower,Digestive Disorders,Fever,Antioxidant,Oil,337,Take with warm water,Hypoglycemic,Diarrhea,Vata-Pitta,Kapha
Triphala,Root,Hypertension,Headache,Anti-inflammatory,Powder,699,Take with warm water,Anti-hypertensive,Mild Nausea,Pitta-Kapha,Kapha
Amla,Seed,Respiratory Issues,Joint Pain,Anti-inflammatory,Oil,135,Take on an empty stomach,Analgesic,Mild Nausea,Vata-Kapha,Vata
Neem,Seed,Liver Disorders,Stress,Immune Booster,Juice,951,Mix with honey,Antipyretic,Drowsiness,Pitta,Vata
Neem,Leaf,Digestive Disorders,High Blood Pressure,Detoxification,Decoction,443,Take on an empty stomach,Adaptogenic,Stomach Upset,Kapha,Pitta
Triphala,Root,Diabetes,Joint Pain,Mental Calmness,Churna,345,Take twice daily,Antiviral,Allergic Reaction,Vata-Kapha,Vata
Shatavari,Root,Digestive Disorders,Inflammation,Antiseptic,Juice,685,Consume after meals,Hepatoprotective,Mild Nausea,Tridosha,Kapha
Neem,Seed,Respiratory Issues,Joint Pain,Mental Calmness,Extract,534,Consume after meals,Antifungal,Headache,Kapha,Vata
Manjistha,Fruit,Hypertension,Stress,Adaptogen,Decoction,500,Mix with honey,Hepatoprotective,None,Pitta-Kapha,Pitta
Ashwagandha,Root,Digestive Disorders,Headache,Mental Calmness,Powder,912,Take before sleep,Antipyretic,Stomach Upset,Pitta-Kapha,Kapha
Guggul,Bark,Respiratory Issues,Skin Rashes,Mental Calmness,Juice,964,Apply externally,Analgesic,Allergic Reaction,Vata-Pitta,Kapha
Brahmi,Fruit,Skin Diseases,Skin Rashes,Mental Calmness,Powder,224,Take before sleep,Anti-inflammatory,None,Kapha,Kapha
Shatavari,Seed,Hypertension,Indigestion,Anti-hypertensive,Capsules,352,Consume after meals,Analgesic,Headache,Tridosha,Pitta
Ashwagandha,Bark,Hypertension,Headache,Immune Booster,Powder,842,Take with warm water,Anti-hypertensive,Stomach Upset,Tridosha,Vata
Ashwagandha,Seed,Inflammation,High Blood Pressure,Antioxidant,Oil,908,Consume after meals,Anti-inflammatory,Allergic Reaction,Pitta,Pitta
